"","VDC_Jur","NAME_1","NAME_2","NAME_3","Frst_size","CF_area","CF","PropCommFrst","NM_2015","Ppl2022","Ppl2015","RoadDensity","Deprvtn","Slope2022","PrecipAnom","MedGapSize_M","MedGapDist_M","TotalGapSize_ha","NGaps","PreGapArea_Ha","PreGapN","MedLossSize_M","MedLossDist_M","TotaLossSize_Ha","NLosses"
"14","Achham_Birpath","Far-Western","Seti","Achham",1395.79286616,195.09,TRUE,0.139770022278962,-5371.08428955078,3352,3455,0.643981520069267,88.1196594238281,1772,1.155142286,175.363515615463,60.7825316046878,66.6128101313239,879,65.3324961341392,875,83.0884167645127,48.0928772919186,0.814237062976137,26
"15","Achham_Budhakot","Far-Western","Seti","Achham",1809.44195534,277.46,TRUE,0.153340094265618,-4754.18505859375,2476,3458,2.11998242471327,90.6667175292969,1391,0.944347213,55.3010045513511,33.2287582628876,22.7147189380318,483,22.7147189380318,483,82.9400819111615,189.36563920053,0.0165880163822323,2
"16","Achham_Chalsa","Far-Western","Seti","Achham",824.06032206,101.96,TRUE,0.123728806339224,-1149.46655273438,2834,3081,2.62579193728335,84.1558609008789,1133,1.150144323,147.75548302941,54.2902991083479,36.3143529121947,577,32.0988510926345,548,83.1188708543777,103.47413734296,1.09705267289542,71
"17","Achham_Chandika","Far-Western","Seti","Achham",1069.36434292,574.71,TRUE,0.537431422512836,-5843.91284179688,2331,2526,2.23570602248623,83.9119567871094,893,1.061590965,101.45206161961,53.853011313264,27.440837867762,556,27.4048615581568,554,83.022112775594,445.984678389889,0.0498124818321317,6
"18","Achham_Chaphamandau","Far-Western","Seti","Achham",431.53195342,133.09,TRUE,0.30841285087982,-2637.49523925781,1981,1539,4.45781094628036,86.4164657592773,1545,1.122033856,207.59862100333,42.8625876855613,22.9439859773535,254,22.9439859773535,254,NA,NA,NA,NA
"19","Achham_Darna","Far-Western","Seti","Achham",1199.57166721,522.3,TRUE,0.435405415346947,-5778.28784179688,5775,5272,2.3688242803683,88.197395324707,1421,1.128590413,83.0018611755222,32.939772832039,57.9192772359725,1059,55.5629413820529,1048,82.9920267183334,37.1968602907881,0.547749964327365,34
"20","Achham_Devisthan","Far-Western","Seti","Achham",1590.24758688,71.43,TRUE,0.0449175339672376,-755.399169921875,2524,2662,3.69442594327464,90.9263916015625,1542,0.954269349,55.2789887972176,41.2576856641328,24.2413140527591,591,24.2413140527591,591,82.9109793733805,192.797116445266,0.0746222192209214,6
"21","Achham_Dhakari","Far-Western","Seti","Achham",1567.88328046,597.37,TRUE,0.381004126675002,-2046.39291381836,4192,4613,1.77517514319851,89.1072769165039,1323,1.176187289,64.6894208230078,27.5947440954618,54.2939655737203,1281,52.9764544576757,1277,83.1937542594969,161.138497199248,0.13308848999925,11
"22","Achham_Dhaku","Far-Western","Seti","Achham",618.37945931,555.92,TRUE,0.898994932044325,-3712.25592041016,1814,1794,2.75830625275468,85.0794105529785,1844,1.199689528,129.257214218378,37.9041304396804,20.598744670834,325,20.2054487329761,323,166.186539184302,54.7533487918621,0.490246008858085,12
"23","Achham_Dhamali","Far-Western","Seti","Achham",916.7119961,737.47,TRUE,0.804472945851526,-1931.30883789062,3319,4609,2.20262095147936,89.4939651489258,1323,1.173077376,129.324702655897,87.7177153620447,24.7119202756036,597,23.8869052567268,584,83.1458289027214,73.6878312290515,0.432373735429719,34
"24","Achham_Dhodasain","Far-Western","Seti","Achham",2106.52850574,1728.55,TRUE,0.820568055590009,-1012.35894775391,4771,5747,1.62223171480953,87.3196258544922,1522,1.19149262,101.643273828551,45.4811837862186,40.5837293257128,857,39.5667035324389,848,83.1522600091994,177.371829057054,1.16393929823227,52
"25","Achham_Dhudharukot","Far-Western","Seti","Achham",527.38941654,216.55,TRUE,0.410607405474121,-1946.51892089844,2920,3754,3.58685957216253,85.3577728271484,998,1.022374259,73.7198162153363,23.910029568479,19.4634629084351,347,19.460698527771,346,82.9298615306616,289.562068770923,0.0165859723061323,2
"26","Achham_Dhungachalna","Far-Western","Seti","Achham",4527.6776007,1957.2,TRUE,0.432274594749725,-590.083068847656,8648,6785,2.43207637635608,89.5327186584473,1077,1.177544953,92.413835985586,43.9355104787317,126.583168305403,2691,121.614790910895,2660,83.2214922010899,19.6810737541989,2.84587772380598,129
"27","Achham_Duni","Far-Western","Seti","Achham",879.06046564,370.95,TRUE,0.42198462392451,-1017.35070800781,2519,2176,1.18206738980695,90.7187118530273,1698,0.889040857,101.390247417614,31.6055485681226,30.5475736031426,544,31.0811856230155,555,82.9597786851227,9.72616858515604,0.0331815473556519,3
"28","Achham_Gajara","Far-Western","Seti","Achham",373.944512707,0,FALSE,0,-3519.39599609375,2426,1922,1.6880655236273,85.7920303344727,1086.5,1.074148403,36.8829079708084,22.6128378812454,7.89992787853722,236,7.89992787853722,236,NA,NA,NA,NA
"29","Achham_Hatikot","Far-Western","Seti","Achham",510.13187215,23.98,TRUE,0.0470074529923684,-1946.51892089844,1555,2183,1.73087575467472,90.8299903869629,1014,1.035340833,64.5092840865254,36.7486900439819,17.4237554706836,363,17.4237554706836,363,82.9452081471682,8.52801597711193,0.00829452081471682,1
"30","Achham_Hichma","Far-Western","Seti","Achham",2559.3519144,1187.55,TRUE,0.46400418532455,-2576.34561157227,4933,6398,1.79474176423704,88.519775390625,1125,1.17177722,83.1408440228552,36.4325526132273,70.8456494698714,1317,70.390995284678,1314,83.1682656258345,251.777412506272,0.124738095312193,11
"31","Achham_Jalapadevi","Far-Western","Seti","Achham",216.57708301,91.89,TRUE,0.424283117691437,-2981.43518066406,3293,3140,3.70363969176801,84.6359634399414,793,0.994867275,27.6586140468717,16.374892129063,10.4913737406177,323,10.4913737406177,323,NA,NA,NA,NA
"32","Achham_Janalibandali","Far-Western","Seti","Achham",1476.97794284,0,FALSE,0,-2562.78936767578,4746,3971,1.7534747830274,89.8616561889648,1490,1.164542697,92.3181116934866,60.5851069605132,37.7416769199574,903,36.6404505243905,901,83.0869257170707,104.470272545785,0.0415388363342732,4
"33","Achham_Janalikot","Far-Western","Seti","Achham",174.329910767,302.65,TRUE,1,-5069.82641601562,1169,2139,0.483453780631238,85.8128051757812,1126,1.147244348,119.918564573862,22.6952329704622,7.13092084617801,146,7.13092084617801,146,NA,NA,NA,NA
"34","Achham_Jupu","Far-Western","Seti","Achham",755.99959933,261.83,TRUE,0.346336162389564,-1550.43041992188,3877,3474,1.01014400220322,86.0057792663574,1173,1.139521703,110.716415845789,35.2583509004316,28.7123775983719,368,28.7123775983719,368,83.0420920625329,122.278985362055,0.00830420920625329,1
"35","Achham_Kalagau","Far-Western","Seti","Achham",577.77015349,4.34,TRUE,0.00751163758422685,-4187.92565917969,3386,3254,2.68089622008904,86.8276214599609,1423,1.129708,92.2591669894755,51.7660533472569,15.7696734865518,257,15.7696734865518,257,NA,NA,NA,NA
"36","Achham_Kalekanda","Far-Western","Seti","Achham",2052.76860003,277.5,TRUE,0.13518328368621,-7008.46728515625,4344,4194,1.36152791564703,90.6261329650879,1389,1.051326208,92.2961648572236,39.0434342005172,75.0431298146214,1619,73.042868573436,1605,83.0796442739666,216.94040617343,1.93549536881261,69
"37","Achham_Kalika","Far-Western","Seti","Achham",467.71423337,165.57,TRUE,0.353998206997093,-3140.79260253906,3550,3703,1.46975376473935,86.0999755859375,1103,1.143484183,46.124342225492,22.8561922151678,20.60629840132,549,20.60629840132,549,83.0006910581142,22.2271595245803,0.0166001382116228,2
"38","Achham_Kalikasthan","Far-Western","Seti","Achham",1138.26473544,1062.78,TRUE,0.933684376674622,-3285.60473632812,4240,4114,1.88318646880247,88.5439300537109,987,1.166481326,147.774363595992,55.8908586090939,36.7702878666332,725,33.0061474214928,690,83.1212252303958,94.5094740391492,1.3132390842814,81
"39","Achham_Khaptad","Far-Western","Seti","Achham",917.27331709,27.25,TRUE,0.0297076122157888,-1091.4538269043,1502,2019,3.49784565761882,89.7157249450684,1825,0.951206897,64.4761332543567,28.8958573084971,20.0551882427078,468,19.8488915611131,462,82.8857926726341,51.1304328654275,0.165772716797143,11
"40","Achham_KhaptadNationalPar","Far-Western","Seti","Achham",3744.10050578,0,FALSE,0,-2152.28187179565,387,18,0.581303738365543,90.5217247009277,2327,0.894171849,23.0184014383703,17.9644742060684,2.25956795270629,54,2.26693386139125,55,NA,NA,NA,NA
"41","Achham_Khodasadevi","Far-Western","Seti","Achham",2686.74662954,0,FALSE,0,-4551.63775634766,7146,4728,1.50048142842557,91.2753524780273,2001,1.044645282,184.383228470571,63.9142095174043,80.6650414499901,1014,75.2328176895631,988,82.9767436999828,99.4233836794147,2.12397159537524,114
"42","Achham_Kuika","Far-Western","Seti","Achham",1096.35304175,755,TRUE,0.688646787347685,-2808.294921875,5734,4966,3.22970797869973,86.4692001342773,1409,1.137356162,83.0880364496261,25.6925077890156,49.7808474913539,822,48.679434823771,818,83.094066940248,12.9452572677039,0.132946935737878,13
"43","Achham_Kuntibandali","Far-Western","Seti","Achham",6045.12013,647.42,TRUE,0.107097954395821,-774.08642578125,4261,3803,0.649315673517617,91.0884437561035,1154,1.125129219,110.765981988981,103.09732668926,105.348793511095,2219,102.314349247983,2211,83.0872033536434,44.93314582882,0.2492502547279,23
"44","Achham_Kushkot","Far-Western","Seti","Achham",1292.88290142,85.25,TRUE,0.0659379127888289,-1191.11975097656,3520,5642,1.96707062547679,90.5707397460938,1263,1.0272773,101.348213685676,34.1945484388751,39.8737226518871,751,39.0380556427257,741,82.9312222246081,9.12664704479046,0.820864441935718,32
"45","Achham_Layati","Far-Western","Seti","Achham",521.83961351,207.75,TRUE,0.398110826816368,-3119.12719726562,2875,3095,2.74805881991138,88.5576934814453,1016,1.169016856,175.432256281376,38.6830660570499,23.3545488747807,321,20.2024183982903,311,83.0971168130636,130.9741736453,0.324071091258526,25
"46","Achham_Lungra","Far-Western","Seti","Achham",1240.98756607,647.02,TRUE,0.521375086818157,-2981.43518066406,3712,4557,1.52631559948171,89.3198394775391,1248,1.025690645,64.5576177723706,33.4248592964153,36.5698883301318,765,35.9364137338948,763,82.9920963235199,59.4120712319555,0.290467225458473,13
"47","Achham_Malatikot","Far-Western","Seti","Achham",1163.20603062,424.81,TRUE,0.365206153353222,-2637.49523925781,3346,3161,2.05322750702008,88.1526107788086,1865,1.123937842,175.33839998953,56.0282059657957,29.2052996421142,407,28.4145806568772,405,166.075152844191,112.69067036975,0.0747385633133352,5
"48","Achham_Mangalsen","Far-Western","Seti","Achham",2295.58391079,1279.73,TRUE,0.557474720912988,-5843.91284179688,12206,12579,1.29125195778647,86.0046844482422,1152,1.134532747,96.8856347603723,57.9725492571089,77.8574923705891,1266,76.7024008827159,1261,83.0422309935093,51.540449045857,0.132868086386472,13
"49","Achham_Marku","Far-Western","Seti","Achham",1053.16471419,32.41,TRUE,0.0307739136749629,-3998.78588867188,2589,2591,1.39672305540195,91.0524444580078,1421,1.017910493,64.5416170917451,33.2662993535961,27.807186546394,595,26.3175319786536,588,207.403941603377,42.8315352077237,0.315294276832417,14
"50","Achham_Mashtabamdali","Far-Western","Seti","Achham",515.72331829,187,TRUE,0.362597527333148,-2161.82550048828,2490,2692,3.07885484440107,85.5320053100586,1388,1.189685634,147.775904946029,39.0695223628597,17.5061229272859,310,17.0748489852386,305,83.1252756323665,75.6280288301623,0.365735269108042,24
"51","Achham_Mastamandau","Far-Western","Seti","Achham",600.03504553,78.23,TRUE,0.130375718189762,-5465.91491699219,4333,4135,2.65672326130414,83.7644729614258,888,1.054912464,64.5202402519062,29.0443242822792,25.0213199963396,432,25.0213199963396,432,NA,NA,NA,NA
"52","Achham_Nada","Far-Western","Seti","Achham",1879.93615382,570.03,TRUE,0.303217744305682,-5323.11236572266,3771,3456,1.3120919071836,87.4377517700195,1074,1.147332688,64.7304027043283,28.5985477610128,47.4614727755541,1065,44.2883458216522,1053,83.2116976976395,61.4327054614099,0.981798838654906,60
"53","Achham_Nandegada","Far-Western","Seti","Achham",1300.26120097,155.87,TRUE,0.11987591407305,-3760.14880371094,3163,4455,0.746980893242615,89.7615623474121,1552,1.031415074,119.844678742811,40.7035532136685,54.8049270559033,797,52.4281476540778,784,82.9810963124037,57.7338397492237,2.67995427297354,78
"54","Achham_Nawathana","Far-Western","Seti","Achham",212.804266817,41.3,TRUE,0.194075056002123,-3519.39599609375,2001,2410,2.10391791504819,81.440803527832,991,1.026371036,27.6581076271832,15.6463342881892,9.74761716971267,280,9.74761716971267,280,NA,NA,NA,NA
"55","Achham_Oligau","Far-Western","Seti","Achham",907.38294159,458.69,TRUE,0.50550873173375,-1550.43041992188,2441,4000,1.25414009948595,85.1742553710938,1250,1.153549049,119.946339614689,42.9564464061471,28.8946532094998,473,28.8946532094998,473,NA,NA,NA,NA
"56","Achham_Patalkot","Far-Western","Seti","Achham",671.47798107,33.07,TRUE,0.0492495672714435,-2069.75207519531,3483,3395,2.30473104875045,89.5004692077637,1534,0.887263318,92.1488597393036,32.4206170452533,15.2242960552383,317,15.2242960552383,317,82.9369082227349,21.2393282983173,0.00829369082227349,1
"57","Achham_Payal","Far-Western","Seti","Achham",1556.81539606,1138.83,TRUE,0.731512549838702,-4033.99813842773,6147,6002,1.32532679592008,89.155029296875,1013,1.054798141,73.8078517764807,36.8520940407285,61.946746775547,1438,61.2530133907132,1433,83.0360478535295,16.2950247732499,0.0664255784966052,8
"58","Achham_Pulletala","Far-Western","Seti","Achham",1202.67622596,322.11,TRUE,0.267827693810847,-982.989013671875,4104,3848,2.08180079421226,89.6689987182617,1742,1.089368165,83.0428085653111,30.0366399503882,45.2864728878828,882,45.2015755050324,881,83.0500098317862,27.4032303911595,0.124571080251038,13
"59","Achham_Rahaph","Far-Western","Seti","Achham",6212.2761429,1956.05,TRUE,0.314868488619194,-748.817565917969,6712,5477,1.09768957656932,89.3567276000977,953,1.286925756,111.024176008999,100.497402936993,130.35298392374,2597,128.573039197952,2595,83.3297948613763,267.415315370671,2.74020350593291,127
"60","Achham_Ramarosan","Far-Western","Seti","Achham",3822.05772675,201.59,TRUE,0.0527438396832948,-1124.09338378906,5873,7159,1.43371730731257,89.8227844238281,2445,0.972451791,82.9701456557959,47.9113007728971,63.79441027641,1254,57.0299198357642,1205,165.922623828053,372.023449038611,18.3906859409008,276
"61","Achham_Raniban","Far-Western","Seti","Achham",1135.91828409,401.25,TRUE,0.353238437676392,-4899.06579589844,2968,3368,1.82615149463993,88.7362823486328,926,1.156479857,110.886285107583,48.4631184057744,33.138941896569,679,31.2905373899797,665,83.1833962257951,101.769213978383,0.806837385240942,54
"62","Achham_Risidaha","Far-Western","Seti","Achham",2284.5278265,0,FALSE,0,-791.488952636719,4977,4085,0.954433403352494,87.9387741088867,2423,1.028984167,73.7201257105917,31.8011670103214,37.4337827319387,661,33.1820427348964,647,82.9601619057357,129.550569588182,6.25362438368574,168
"63","Achham_Rodikot","Far-Western","Seti","Achham",456.80966357,558.42,TRUE,1,-1929.03381347656,2120,1449,2.2974822436711,85.2563629150391,752,1.036204139,64.5372843053192,25.8360763763381,16.6017906096939,384,16.6017906096939,384,NA,NA,NA,NA
"64","Achham_Santada","Far-Western","Seti","Achham",1229.23145894,184.5,TRUE,0.15009378311803,-2637.49523925781,3196,3383,3.55862083688098,85.4121017456055,1810,1.113104938,230.655540958978,80.8407886065598,30.0730727990059,370,30.0435556709062,369,83.0229122564197,327.997355256961,0.0249083326589316,3
"65","Achham_Sera","Far-Western","Seti","Achham",1125.54712258,725.25,TRUE,0.644353297565693,-2562.78936767578,2733,3269,1.12974508184854,89.2096405029297,1256,1.185339655,110.808488663286,48.374981792001,36.1781839876125,837,35.9888816912862,834,83.1066798716784,8.54440035857535,0.0415529586032033,5
"66","Achham_Siddheswor","Far-Western","Seti","Achham",402.91759,299.27,TRUE,0.742757346483682,-2684.43298339844,5712,5009,2.52504208841505,81.7033500671387,830,1.037553489,36.8696902543306,14.9768212868474,12.5172007748563,488,12.4904738058265,487,82.9456265605986,70.1873191231043,0.00829456265605986,1
"67","Achham_Siudi","Far-Western","Seti","Achham",6522.2801512,961.1,TRUE,0.147356442489391,-1330.87789916992,6116,6123,0.866130471763728,91.4862899780273,1203,1.036674247,73.8200158886611,42.1461887367483,214.240851906229,5094,209.435791104113,5065,83.0363605208695,79.0120046520273,4.54168867636733,156
"68","Achham_Soukat","Far-Western","Seti","Achham",1322.47598393,211.84,TRUE,0.160184383364358,-3671.47540283203,8201,7998,1.63969036168266,90.9034805297852,1074,0.980378483,78.3960356255993,24.615671732835,52.3533450883612,1184,50.1768074305609,1170,83.0137340836227,9.72605584089734,1.22028590790778,53
"69","Achham_Sutar","Far-Western","Seti","Achham",1311.13474195,122.38,TRUE,0.0933389956687357,-978.666870117188,5248,4343,2.94217374636284,88.7787132263184,1808,1.087775967,147.535707931966,35.2089675335591,62.1024511895167,905,51.2458198901637,829,82.9940799921751,42.6614351415066,7.80094093937203,346
"70","Achham_Thanti","Far-Western","Seti","Achham",966.10597487,61.02,TRUE,0.0631607728212331,-1982.60870361328,4940,4596,3.75317273901198,90.953987121582,1549,1.042191164,119.764201926067,26.0914595360858,39.873779128037,613,38.0165126602752,599,82.926058286801,19.6291785874318,1.10276287949271,70
"71","Achham_Timilsain","Far-Western","Seti","Achham",334.91537444,199,TRUE,0.59417994868925,-3140.79260253906,1775,2476,2.5302606515506,87.5806121826172,1053,1.147905338,73.7972296066582,20.6282216023734,18.7188054787004,464,17.7954476577964,462,83.0091758947819,90.9626397190193,0.0166018351789564,2
"72","Achham_Toli","Far-Western","Seti","Achham",943.73278104,98.2,TRUE,0.104054878640311,-2641.8173828125,4081,4807,1.24706606651009,88.9114074707031,1538,1.116458739,46.1552787637338,17.2484606497195,26.9100677473187,716,26.8916111003578,715,124.571645829827,14.09584886669,0.0249143291659653,2
"73","Achham_Tosi","Far-Western","Seti","Achham",414.40632074,1037.86,TRUE,1,-781.84228515625,1969,1579,3.60328467212939,84.5586166381836,1389,1.149517283,106.274678612128,26.622186030356,19.777468205886,298,19.777468205886,298,83.1675053983927,83.1772896686753,0.0415833449173719,4
"74","Achham_Turmakhad","Far-Western","Seti","Achham",2332.11603864,1992.2,TRUE,0.854245658016989,-781.84228515625,5413,6003,1.35196060629812,87.4081344604492,1126,1.072390264,92.4147507157177,31.1501256509865,81.0371941932499,1775,73.0609421113994,1700,83.2365554533899,69.4015057113576,7.0161808945898,210
"75","Achham_Walanta","Far-Western","Seti","Achham",7098.4397107,775.51,TRUE,0.10925076940937,-443.950897216797,5331,5150,1.21391717482227,90.0635299682617,1062,1.19052573,83.2002732856199,40.2042533990179,168.831448061211,3202,167.039384048365,3198,83.1810478009284,111.097934294265,1.77120979442894,67
"76","Achham_Warla","Far-Western","Seti","Achham",1513.13433778,0,FALSE,0,-11251.6878662109,4231,4489,2.47655832627263,89.5639915466309,1517,1.120572956,129.24127600342,31.4676827493838,55.9697360580409,861,54.5361431853853,858,83.0877580679953,49.3743608846253,0.191066811627895,15
"77","Arghakhanchi_Adguri","West","Lumbini","Arghakhanchi",1375.80833279,526.28,TRUE,0.382524213189462,-7372.78283691406,4795,4645,2.06670895075497,78.3561172485352,1178,1.530491489,102.67534587346,31.768586323668,43.7712257759538,767,43.5696318017943,764,83.9965527802706,221.845726025684,0.0587982933145016,6
"78","Arghakhanchi_Argha","West","Lumbini","Arghakhanchi",1340.49720781,463.05,TRUE,0.345431528914928,-7489.39831542969,7136,6339,2.76560977348659,72.502311706543,1343,1.710816899,102.573747303337,22.5982239451738,47.1246056287277,903,47.1246056287277,903,125.862789442763,82.6575853440262,0.0251725578885525,2
"79","Arghakhanchi_Arghatos","West","Lumbini","Arghakhanchi",989.56207684,304.41,TRUE,0.307620923562554,-11657.728515625,4187,4928,3.19889184082912,75.8369178771973,1358,1.738488091,93.2230554986745,31.4539197988886,41.9951639572684,808,39.2916746415935,797,83.9117190130055,141.976457644019,0.251717924055085,17
"80","Arghakhanchi_Asurkot","West","Lumbini","Arghakhanchi",1183.3279093,18.25,TRUE,0.0154226059037142,-6513.32757568359,3562,2720,2.04008286451422,81.6645622253418,845,1.572589116,93.250835377723,34.2910778726824,23.0478919051442,492,23.4843516088994,501,167.893306881189,30.4235014902386,0.0503596223853528,3
"81","Arghakhanchi_Balkot","West","Lumbini","Arghakhanchi",910.98697851,91.82,TRUE,0.100791780965058,-5302.03491210938,4977,4963,2.00036898446146,78.6672744750977,930,1.549863575,149.242706775665,23.6831749528125,44.5745897641158,647,43.3440582155244,640,83.9747561663389,62.2925917476899,0.0923674698621035,8
"82","Arghakhanchi_Bangi","West","Lumbini","Arghakhanchi",815.12755968,166.17,TRUE,0.203857663781156,-5147.12243652344,5745,5775,5.29897435928858,74.6784286499023,1466,1.707315865,83.9023132435977,20.3881852491294,41.1689464006536,871,41.1689464006536,871,NA,NA,NA,NA
"83","Arghakhanchi_Bangla","West","Lumbini","Arghakhanchi",1153.27268032,586.28,TRUE,0.508361994526155,-3053.17529296875,5417,5573,2.1719358162446,76.5547790527344,990,1.504010634,149.247445314191,21.4747381332451,52.3158140570601,850,52.2225269270532,849,83.9583531990647,155.589194893521,0.00839583531990647,1
"84","Arghakhanchi_Bhagawati","West","Lumbini","Arghakhanchi",699.52803008,107.57,TRUE,0.153775110323596,-5462.4189453125,3468,4636,2.46587724812236,72.0926208496094,1334,1.716394787,139.8464874411,24.2306117929374,45.8233807544395,700,45.5874618664535,702,83.9034125581384,85.5197101952972,0.041952697634697,5
"85","Arghakhanchi_Chhatraganj","West","Lumbini","Arghakhanchi",682.34839452,209.07,TRUE,0.306397731245592,-8515.59423828125,2824,3165,1.59573532537814,74.3962898254395,1124,1.715585178,177.180839993991,31.3585940739506,37.5675554560298,594,35.7464312505517,588,83.9246416129172,114.4813712093,0.125886466084421,13
"86","Arghakhanchi_Chidika","West","Lumbini","Arghakhanchi",817.19161444,143.19,TRUE,0.175222062328826,-2248.85961914062,3881,4020,2.82939480704053,76.7142639160156,857,1.590644764,74.6390104610473,19.9615492033068,44.5309705346998,685,42.5054966634728,682,83.9743888024241,84.3639591838283,0.537418156947941,16
"87","Arghakhanchi_Dhakawang","West","Lumbini","Arghakhanchi",2400.54960127,255.02,TRUE,0.106234005689815,-4884.47119140625,8693,8134,1.91358266386621,79.5458450317383,1033,1.641049465,83.9180277343839,22.5950642668033,73.301121176376,1529,72.1685811673859,1530,83.919352941215,185.162251733069,0.327176523808762,13
"88","Arghakhanchi_Dhanchaur","West","Lumbini","Arghakhanchi",1853.78152144,322.77,TRUE,0.174114369070458,-7187.53405761719,4765,4572,2.0888681163759,79.4692306518555,1064,1.569120647,135.308799063787,44.6208805887894,37.0212037108492,590,36.8616591532109,590,167.949178375304,19.8204896981271,0.0167949178375304,1
"89","Arghakhanchi_Dharapani","West","Lumbini","Arghakhanchi",1838.49782033,540.71,TRUE,0.294104237721068,-2004.98815917969,4111,6592,1.60009196043114,78.6979827880859,1203,1.656593487,111.897914119065,39.5801466889661,45.8229362567306,893,42.9072583504606,884,83.9285236522555,86.3149690437213,0.276945522401109,24
"90","Arghakhanchi_Dhatiwang","West","Lumbini","Arghakhanchi",1526.18500011,0,FALSE,0,-1977.33166503906,2489,1878,1.46048117488363,78.7072296142578,1328,1.596802232,140.026076002046,46.7809292232807,50.4181875056086,856,50.114797353787,852,84.0208948105574,215.711573785364,0.193244084212556,17
"91","Arghakhanchi_Dhikura","West","Lumbini","Arghakhanchi",1608.33717997,381.83,TRUE,0.23740668608253,-5870.23852539062,5615,5084,2.22153846574134,77.1580848693848,1282,1.560042071,111.960023997352,30.3808045741537,47.7008850108873,825,47.2762663802877,823,125.986153608188,203.051229273368,0.0503945215154439,4
"92","Arghakhanchi_Dibharna","West","Lumbini","Arghakhanchi",1273.19615173,530.39,TRUE,0.416581529310558,-14000.0043945312,6059,7813,2.9673631773683,78.2203712463379,1146,1.703861253,121.213821916841,23.887791996614,65.4382302305972,1170,64.9384414760789,1166,83.9234698712826,176.771172297722,0.0335692405790091,4
"93","Arghakhanchi_Gorkhunga","West","Lumbini","Arghakhanchi",1321.5388185,109.7,TRUE,0.0830092907331424,-7345.7998046875,5103,4134,2.34642447592607,77.4643859863281,1594,1.646650911,111.817715097219,36.8527892803495,32.673968145198,677,33.285156002938,687,83.8647881858051,124.424810214772,0.0419322192553431,5
"94","Arghakhanchi_Hansapur","West","Lumbini","Arghakhanchi",2412.98032096,503.27,TRUE,0.20856780124911,-10149.3865966797,8707,9177,3.62895235977783,80.799388885498,1633,1.670490228,121.135849889368,60.370570299604,67.1537029540345,1235,66.162059515414,1241,167.789502408355,116.268972061489,0.360644998421147,16
"95","Arghakhanchi_Jukena","West","Lumbini","Arghakhanchi",4540.281973,25.59,TRUE,0.00563621381935699,-1317.29553222656,5146,7607,1.5459715491274,80.6018447875977,930,1.58620213,149.374549357221,45.2097855604398,126.471683846795,1703,125.397170212828,1699,84.010360814631,48.579929202671,0.0924162416875362,10
"96","Arghakhanchi_Juluke","West","Lumbini","Arghakhanchi",7049.5174979,2967.65,TRUE,0.420972073746046,-7703.80181884766,8436,6315,1.06288142205916,83.3242645263672,480,1.666626827,177.335575552657,104.841211593689,142.501035180417,1988,136.586774618733,1953,84.0120946802199,33.91048815546,1.21817143647894,97
"97","Arghakhanchi_Keemadada","West","Lumbini","Arghakhanchi",1067.75394274,421.67,TRUE,0.394913081676794,-9626.03576660156,4425,3901,2.82337968120738,80.2826232910156,1226,1.607665275,102.596089687198,29.1730977884021,40.7072685408792,761,40.1467649226256,759,83.9358842149377,44.5603410680663,0.0167871768429875,2
"98","Arghakhanchi_Kerunga","West","Lumbini","Arghakhanchi",1293.12980508,283.35,TRUE,0.219119533775243,-10764.4538574219,5984,5224,1.9478736468867,75.9264755249023,986,1.443231011,121.268760735169,25.3570806331538,52.0862775847588,909,50.8103629844807,905,83.9467203021049,77.6840102779869,0.193070004852116,15
"99","Arghakhanchi_Khan","West","Lumbini","Arghakhanchi",703.33678021,323,TRUE,0.459239455533037,-3142.13427734375,3747,4320,4.13755470232372,70.5137214660645,1558,1.719796049,158.493387217633,30.9851065378837,21.97192990142,450,21.3500552337255,446,83.9129915051162,47.3247863514922,0.0839121542841196,7
"100","Arghakhanchi_Khanchikot","West","Lumbini","Arghakhanchi",847.1408272,229.95,TRUE,0.271442471684476,-3733.60107421875,4718,3838,2.12234770425007,79.3437271118164,1529,1.547244902,84.0039234645665,24.0814862674239,27.0602042520005,478,26.140070449166,476,83.989011425525,96.3746077216177,0.016797802285105,2
"101","Arghakhanchi_Khandaha","West","Lumbini","Arghakhanchi",1116.27975831,296.64,TRUE,0.26573983608652,-11145.4887695312,4712,5042,4.52926049662947,72.6489410400391,1586,1.689520387,102.510016186163,32.4168759199262,37.9004572421566,746,38.6979648133449,758,83.8778378516436,101.333457339246,0.0335520464614034,4
"102","Arghakhanchi_Khidim","West","Lumbini","Arghakhanchi",1377.34097508,413.1,TRUE,0.299925731880594,-4364.46264648438,4213,4550,2.01862301580343,78.4843902587891,987,1.579985769,111.990595558658,29.3144870149449,50.0647831814235,775,48.4024304492287,771,83.9999555647373,174.425723479844,3.81339843619913,94
"103","Arghakhanchi_Khilji","West","Lumbini","Arghakhanchi",1327.55347988,66.25,TRUE,0.0499038276077499,-4141.62561035156,4712,3941,1.44643439497954,80.395637512207,964,1.548664577,139.89124439843,48.7628365644544,37.2887764774025,589,36.6162608277643,587,83.9465196095407,132.441965223756,0.0755495653100312,8
"104","Arghakhanchi_Maidan","West","Lumbini","Arghakhanchi",1965.87001132,309.13,TRUE,0.15724844380348,-10119.9680786133,5084,5249,1.02124029487539,79.0375480651855,1010,1.645121417,84.0586202023551,25.8421192342994,61.3833214911154,1072,61.160223857981,1069,84.0219261031598,33.3509370142969,0.0672125304311514,6
