FID,VDC_Jur,GID_4,GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,CC_4,NAME_5,CF_area,CF,Frst_size,Frst,Gap_size,Gaps,Floss_size,Floss,Mean_dist,CF_F,Floss_CF,Floss_Frst
1770,Kavrepalanchok_Salmechakala,NPL.1.1.4.73_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Salmechakala(Taldhu,NA,Village development committee,Village development committee,NA,Salmechakala,197.4,4,2782.528389,6,87.75793634,1974,0.137894789,9,97.51836931,0,0,0.00005
1771,Kavrepalanchok_SankhupatiChour,NPL.1.1.4.74_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,SankhupatiChour,NA,Village development committee,Village development committee,NA,SankhupatiChour,132.82,5,461.1579049,3,15.526996,376,0.098737444,6,50.47497104,0,0,0.00021
1772,Kavrepalanchok_Sanowangthali,NPL.1.1.4.75_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Sanowangthali,NA,Village development committee,Village development committee,NA,Sanowangthali,88,1,982.1624026,3,17.71254857,301,0.518337299,14,21.0915674,0,0,0.00053
1773,Kavrepalanchok_Saping,NPL.1.1.4.76_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Saping,NA,Village development committee,Village development committee,NA,Saping,489.04,8,1548.677444,1,44.36595716,753,0.443596683,29,187.1738766,0,0,0.00029
1774,Kavrepalanchok_SaradaBatase,NPL.1.1.4.77_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,SaradaBatase,NA,Village development committee,Village development committee,NA,SaradaBatase,0,0,176.1114327,5,5.978235223,131,0.04940602,4,7.220849668,0,0,0.00028
1775,Kavrepalanchok_Saramthali,NPL.1.1.4.78_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Saramthali,NA,Village development committee,Village development committee,NA,Saramthali,28.8,1,372.7401417,1,7.175886422,157,2.966975066,63,260.6708436,0,0,0.00796
1776,Kavrepalanchok_Sarasyunkhark,NPL.1.1.4.79_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Sarasyunkhark,NA,Village development committee,Village development committee,NA,Sarasyunkhark,277.34,8,1053.245396,8,34.58625629,897,0.11527593,10,80.37137071,0,0,0.00011
1777,Kavrepalanchok_SathigharBhagawati,NPL.1.1.4.80_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,SathigharBhagawati,NA,Village development committee,Village development committee,NA,SathigharBhagawati,0,0,755.7683327,3,29.86154048,683,0.576027548,31,36.37003815,0,0,0.00076
1778,Kavrepalanchok_SikharAmbote,NPL.1.1.4.81_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,SikharAmbote,NA,Village development committee,Village development committee,NA,SikharAmbote,38,2,2008.221934,9,36.35228041,770,0.148244606,1,0,0,0,0.00007
1779,Kavrepalanchok_SimalchourSyampati,NPL.1.1.4.82_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,SimalchourSyampati,NA,Village development committee,Village development committee,NA,SimalchourSyampati,0,0,807.0970873,5,41.23287832,783,0.016455614,2,34.13897294,0,0,0.00002
1780,Kavrepalanchok_Simthali,NPL.1.1.4.83_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Simthali,NA,Village development committee,Village development committee,NA,Simthali,61.68,1,545.7591896,1,12.28037343,198,0.008224821,1,27.70137359,0,0,0.00002
1781,Kavrepalanchok_SipaliChilaune,NPL.1.1.4.84_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,SipaliChilaune,NA,Village development committee,Village development committee,NA,SipaliChilaune,335.98,5,2097.209931,5,55.29205148,1079,0.395503552,33,288.6613547,0,0,0.00019
1782,Kavrepalanchok_Sisakhani,NPL.1.1.4.85_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,Sisakhani,NA,Village development committee,Village development committee,NA,Sisakhani,0,0,689.1834698,2,27.60794647,521,0.074192856,7,117.3857588,0,0,0.00011
1783,Kavrepalanchok_ThuloParsel,NPL.1.1.4.86_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,ThuloParsel,NA,Village development committee,Village development committee,NA,ThuloParsel,27.4,2,533.4266788,5,20.27903528,554,5.962112082,146,69.04029316,0,0,0.01118
1784,Kavrepalanchok_TukuchaNala,NPL.1.1.4.87_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,TukuchaNala,NA,Village development committee,Village development committee,NA,TukuchaNala,545.08,15,669.2064147,7,7.175218517,238,0.459388082,42,50.87519176,0,0,0.00069
1785,Kavrepalanchok_UgrataraJanagal,NPL.1.1.4.88_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.4_1,Kavrepalanchok,UgrataraJanagal,NA,Village development committee,Village development committee,NA,UgrataraJanagal,0,0,226.5986165,1,2.135844496,68,0.403234748,25,14.01599549,0,0,0.00178
1786,Khotang_Ainselukharka,NPL.2.3.1.1_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Ainselukharka,NA,Village development committee,Village development committee,NA,Ainselukharka,602.93,7,1314.862183,4,67.96868115,1166,0.319899849,12,208.3922522,0,0,0.00024
1787,Khotang_Arkhaule,NPL.2.3.1.2_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Arkhaule,NA,Village development committee,Village development committee,NA,Arkhaule,798.67,4,1041.521352,18,33.36825548,1202,0.058754633,7,80.16636519,0,0,0.00006
1788,Khotang_Badahare,NPL.2.3.1.3_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Badahare,NA,Village development committee,Village development committee,NA,Badahare,292.18,3,887.062979,3,36.14247104,650,0.115008308,4,40.31563223,0,0,0.00013
1789,Khotang_BadakaDiyale,NPL.2.3.1.4_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,BadakaDiyale,NA,Village development committee,Village development committee,NA,BadakaDiyale,411.14,6,681.2221099,5,21.30920077,503,0,0,0,0,0,0
1790,Khotang_Bahunidanda,NPL.2.3.1.5_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Bahunidanda,NA,Village development committee,Village development committee,NA,Bahunidanda,376.18,5,1644.388219,9,52.23358701,1151,0.116997924,10,81.92306242,0,0,0.00007
1791,Khotang_Bakachol,NPL.2.3.1.6_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Bakachol,NA,Village development committee,Village development committee,NA,Bakachol,400.83,3,1716.733645,1,39.35525347,749,0.016398657,2,4.577550962,0,0,0.00001
1792,Khotang_Baksila,NPL.2.3.1.7_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Baksila,NA,Village development committee,Village development committee,NA,Baksila,629.7,5,1360.047543,3,51.55288114,936,0,0,0,0,0,0
1793,Khotang_Bamrang,NPL.2.3.1.8_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Bamrang,NA,Village development committee,Village development committee,NA,Bamrang,89.53,6,680.7644296,10,17.82665547,365,0.213537043,12,121.8882879,0,0,0.00031
1794,Khotang_Barahapokhari,NPL.2.3.1.9_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Barahapokhari,NA,Village development committee,Village development committee,NA,Barahapokhari,1430.11,4,2973.848393,4,49.21098942,987,0.106994264,9,110.3778392,0,0,0.00004
1795,Khotang_Baspani,NPL.2.3.1.10_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Baspani,NA,Village development committee,Village development committee,NA,Baspani,7.6,1,404.5547332,1,15.69878347,378,0.057425189,4,94.35813065,0,0,0.00014
1796,Khotang_Batase,NPL.2.3.1.11_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Batase,NA,Village development committee,Village development committee,NA,Batase,480.1,3,1927.507838,9,67.46598186,1808,1.863983446,81,55.59064158,0,0,0.00097
1797,Khotang_Bijayakharka,NPL.2.3.1.12_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Bijayakharka,NA,Village development committee,Village development committee,NA,Bijayakharka,892.03,5,694.5919032,10,19.8566789,694,0.698074825,43,70.5233878,0,0,0.00101
1798,Khotang_Buipa,NPL.2.3.1.13_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Buipa,NA,Village development committee,Village development committee,NA,Buipa,239.54,3,1275.142543,17,31.79947777,698,0.345004533,14,135.5148725,0,0,0.00027
1799,Khotang_Chhitapokhari,NPL.2.3.1.14_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Chhitapokhari,NA,Village development committee,Village development committee,NA,Chhitapokhari,399.66,4,1678.994808,3,49.11176958,668,0.024660404,3,62.38886608,0,0,0.00001
1800,Khotang_Chhorambu,NPL.2.3.1.15_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Chhorambu,NA,Village development committee,Village development committee,NA,Chhorambu,0,0,667.4770927,1,24.19043268,446,1.318043329,32,26.99041609,0,0,0.00197
1801,Khotang_Chipring,NPL.2.3.1.16_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Chipring,NA,Village development committee,Village development committee,NA,Chipring,464,1,620.3357157,5,10.74053415,210,0,0,0,0,0,0
1802,Khotang_Chisapani,NPL.2.3.1.17_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Chisapani,NA,Village development committee,Village development committee,NA,Chisapani,727.01,7,1275.310174,11,44.7409949,917,0.00823242,1,0,0,0,0.00001
1803,Khotang_Chyandada,NPL.2.3.1.18_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Chyandada,NA,Village development committee,Village development committee,NA,Chyandada,235.17,3,2030.626593,3,41.99217513,799,0.451903697,17,254.0831033,0,0,0.00022
1804,Khotang_Chyasmitar,NPL.2.3.1.19_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Chyasmitar,NA,Village development committee,Village development committee,NA,Chyasmitar,370,2,687.2175321,13,29.39753059,824,0.10682658,9,20.41838471,0,0,0.00016
1805,Khotang_Damarkhushivalaya,NPL.2.3.1.20_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Damarkhushivalaya,NA,Village development committee,Village development committee,NA,Damarkhushivalaya,0,0,1582.170784,9,37.95434555,778,0.180977365,14,116.0444109,0,0,0.00011
1806,Khotang_Dandagoun,NPL.2.3.1.21_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Dandagoun,NA,Village development committee,Village development committee,NA,Dandagoun,134.12,3,687.7114912,5,32.44894188,587,0.11574038,11,5.232519906,0,0,0.00017
1807,Khotang_Devisthan,NPL.2.3.1.22_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Devisthan,NA,Village development committee,Village development committee,NA,Devisthan,380.96,2,1359.893685,8,45.83447907,849,0.154481935,14,8.508890926,0,0,0.00011
1808,Khotang_Dhitung,NPL.2.3.1.23_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Dhitung,NA,Village development committee,Village development committee,NA,Dhitung,2588.11,5,782.9670719,19,34.84118748,1024,0.271175653,23,78.63569455,0,0,0.00035
1809,Khotang_Diktel,NPL.2.3.1.24_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Diktel,NA,Village development committee,Village development committee,NA,Diktel,189.48,4,1027.915815,10,47.38611622,893,0.156043,8,189.3132487,0,0,0.00015
1810,Khotang_Dikuwa,NPL.2.3.1.25_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Dikuwa,NA,Village development committee,Village development committee,NA,Dikuwa,337,1,975.1797977,28,34.29916702,1342,0.828233595,44,40.61752114,0,0,0.00085
1811,Khotang_Diplung,NPL.2.3.1.26_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Diplung,NA,Village development committee,Village development committee,NA,Diplung,955.71,2,1332.270533,3,31.57538254,662,0.008231654,1,124.1157531,0,0,0.00001
1812,Khotang_Dorpachiuridada,NPL.2.3.1.27_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Dorpachiuridada,NA,Village development committee,Village development committee,NA,Dorpachiuridada,0,0,1828.498647,7,65.17671099,1268,0.969111349,19,215.8800112,0,0,0.00053
1813,Khotang_Dubekoldada,NPL.2.3.1.28_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Dubekoldada,NA,Village development committee,Village development committee,NA,Dubekoldada,226.8,2,470.6043641,9,23.09703943,619,0,0,0,0,0,0
1814,Khotang_DumreDharapani,NPL.2.3.1.29_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,DumreDharapani,NA,Village development committee,Village development committee,NA,DumreDharapani,0,0,1075.484242,6,46.8506172,1050,0.295493799,9,40.53171939,0,0,0.00027
1815,Khotang_Durchhim,NPL.2.3.1.30_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Durchhim,NA,Village development committee,Village development committee,NA,Durchhim,1511.37,8,659.3737875,15,21.33960526,695,0.303948959,17,260.5212817,0,0,0.00046
1816,Khotang_Faktang,NPL.2.3.1.31_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Faktang,NA,Village development committee,Village development committee,NA,Faktang,1266,2,1965.920568,2,69.60516831,1054,0.025334054,4,1.59766104,0,0,0.00001
1817,Khotang_Haunchur,NPL.2.3.1.32_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Haunchur,NA,Village development committee,Village development committee,NA,Haunchur,118.9,1,1247.068603,2,34.24297036,565,0.049252747,6,490.6481206,0,0,0.00004
1818,Khotang_Indranipokhari,NPL.2.3.1.33_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Indranipokhari,NA,Village development committee,Village development committee,NA,Indranipokhari,169.3,4,1001.608457,7,29.05977692,509,0.02468171,3,198.9065465,0,0,0.00002
1819,Khotang_Jalapa,NPL.2.3.1.34_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Jalapa,NA,Village development committee,Village development committee,NA,Jalapa,206.34,5,723.4761663,2,20.82979258,474,0.155878157,14,194.8523171,0,0,0.00022
1820,Khotang_Jyamire,NPL.2.3.1.35_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Jyamire,NA,Village development committee,Village development committee,NA,Jyamire,106.09,2,1025.783119,3,46.30561682,822,0.139552604,11,92.23232608,0,0,0.00014
1821,Khotang_Kahule,NPL.2.3.1.36_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Kahule,NA,Village development committee,Village development committee,NA,Kahule,0,0,618.425636,4,23.08334812,533,0.01927624,4,6.220433257,0,0,0.00003
1822,Khotang_Khalle,NPL.2.3.1.37_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Khalle,NA,Village development committee,Village development committee,NA,Khalle,256.12,2,754.2989486,11,43.23248078,842,1.66014159,72,194.474814,0,0,0.0022
1823,Khotang_Kharmi,NPL.2.3.1.38_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Kharmi,NA,Village development committee,Village development committee,NA,Kharmi,388.23,10,1895.725345,1,58.33455881,891,0,0,0,0,0,0
1824,Khotang_Kharpa,NPL.2.3.1.39_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Kharpa,NA,Village development committee,Village development committee,NA,Kharpa,774.68,4,1057.229966,4,33.20929927,818,1.16575656,59,151.8035073,0,0,0.0011
1825,Khotang_Khartanchha,NPL.2.3.1.40_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Khartanchha,NA,Village development committee,Village development committee,NA,Khartanchha,625.42,6,1061.721545,3,30.72793532,575,0.082060855,5,21.09894858,0,0,0.00008
1826,Khotang_Khidima,NPL.2.3.1.41_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Khidima,NA,Village development committee,Village development committee,NA,Khidima,376.6,4,1524.133584,7,33.06235219,600,0.065746851,8,16.04608501,0,0,0.00004
1827,Khotang_Khotangbazar,NPL.2.3.1.42_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Khotangbazar,NA,Village development committee,Village development committee,NA,Khotangbazar,620.5,3,910.9150288,9,37.40684489,865,0,0,0,0,0,0
1828,Khotang_Kuvinde,NPL.2.3.1.43_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Kuvinde,NA,Village development committee,Village development committee,NA,Kuvinde,14.4,1,1248.885935,2,35.11610839,710,0.188828112,13,106.4642953,0,0,0.00015
1829,Khotang_Lafyang,NPL.2.3.1.44_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Lafyang,NA,Village development committee,Village development committee,NA,Lafyang,893.21,2,836.7489317,8,46.4155329,1171,0.016425077,2,41.09217379,0,0,0.00002
1830,Khotang_Lamidada,NPL.2.3.1.45_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Lamidada,NA,Village development committee,Village development committee,NA,Lamidada,831.14,2,1830.330693,2,42.47363709,1011,0.303808122,17,139.3796578,0,0,0.00017
1831,Khotang_Lichkiramche,NPL.2.3.1.46_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Lichkiramche,NA,Village development committee,Village development committee,NA,Lichkiramche,1224.67,3,2225.086488,4,67.39663914,1818,0.049369917,6,267.6684458,0,0,0.00002
1832,Khotang_Likuwapokhari,NPL.2.3.1.47_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Likuwapokhari,NA,Village development committee,Village development committee,NA,Likuwapokhari,47.5,2,1620.614364,4,28.77644262,617,0.254913673,20,147.814709,0,0,0.00016
1833,Khotang_Magpa,NPL.2.3.1.48_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Magpa,NA,Village development committee,Village development committee,NA,Magpa,194.73,6,1181.816515,5,57.42701518,1043,0.073842773,9,144.1124336,0,0,0.00006
1834,Khotang_Mahadevsthan,NPL.2.3.1.49_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Mahadevsthan,NA,Village development committee,Village development committee,NA,Mahadevsthan,744.21,9,922.8857299,8,22.3892855,597,0.279314296,19,182.7638722,0,0,0.0003
1835,Khotang_Mangaltar,NPL.2.3.1.50_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Mangaltar,NA,Village development committee,Village development committee,NA,Mangaltar,155.88,1,745.9369527,3,31.54329891,700,0.517527097,20,195.2737032,0,0,0.00069
1836,Khotang_MattimBirta,NPL.2.3.1.51_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,MattimBirta,NA,Village development committee,Village development committee,NA,MattimBirta,106.47,3,901.7478839,8,34.03299243,647,0,0,0,0,0,0
1837,Khotang_Mauwabote,NPL.2.3.1.52_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Mauwabote,NA,Village development committee,Village development committee,NA,Mauwabote,0,0,985.6504021,3,36.16628655,595,0.056996723,7,99.70028029,0,0,0.00006
1838,Khotang_Nerpa,NPL.2.3.1.53_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Nerpa,NA,Village development committee,Village development committee,NA,Nerpa,0,0,961.0743644,5,27.3987044,471,0.583098068,16,205.7175696,0,0,0.00061
1839,Khotang_Nirmalidada,NPL.2.3.1.54_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Nirmalidada,NA,Village development committee,Village development committee,NA,Nirmalidada,0,0,658.3972945,3,22.18638309,424,0.008206953,1,0,0,0,0.00001
1840,Khotang_Nunthala,NPL.2.3.1.55_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Nunthala,NA,Village development committee,Village development committee,NA,Nunthala,339.21,5,749.1643177,1,17.37137006,374,0.049246807,4,64.25851854,0,0,0.00007
1841,Khotang_Patheka,NPL.2.3.1.56_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Patheka,NA,Village development committee,Village development committee,NA,Patheka,1528.33,4,3050.292097,1,59.94901325,829,0,0,0,0,0,0
1842,Khotang_Pauwasera,NPL.2.3.1.57_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Pauwasera,NA,Village development committee,Village development committee,NA,Pauwasera,898,1,2210.321142,5,80.51469917,1524,0.122020431,7,18.43559562,0,0,0.00006
1843,Khotang_Phedi,NPL.2.3.1.58_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Phedi,NA,Village development committee,Village development committee,NA,Phedi,391.42,3,5220.284527,4,71.61426825,1027,0.032858138,3,471.4454817,0,0,0.00001
1844,Khotang_R.Maheswori,NPL.2.3.1.59_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,R.Maheswori,NA,Village development committee,Village development committee,NA,R.Maheswori,161.07,6,1141.767565,1,42.2382222,748,0.106621761,7,146.6127751,0,0,0.00009
1845,Khotang_Rajapani,NPL.2.3.1.60_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Rajapani,NA,Village development committee,Village development committee,NA,Rajapani,974,1,2071.676625,24,91.69642751,2259,1.010912424,68,108.1257392,0,0,0.00049
1846,Khotang_RakhaBangdel,NPL.2.3.1.61_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,RakhaBangdel,NA,Village development committee,Village development committee,NA,RakhaBangdel,0,0,2242.482493,4,51.60813683,1154,0.04917998,5,322.5510262,0,0,0.00002
1847,Khotang_RakhaDipsung,NPL.2.3.1.62_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,RakhaDipsung,NA,Village development committee,Village development committee,NA,RakhaDipsung,25.81,1,1061.738486,1,36.93475849,540,0.008204405,1,251.7363807,0,0,0.00001
1848,Khotang_RatanchaMajhagau,NPL.2.3.1.63_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,RatanchaMajhagau,NA,Village development committee,Village development committee,NA,RatanchaMajhagau,0,0,1255.012469,4,33.88175539,512,0.205384917,8,53.43162804,0,0,0.00016
1849,Khotang_Ribdungjaleswor,NPL.2.3.1.64_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Ribdungjaleswor,NA,Village development committee,Village development committee,NA,Ribdungjaleswor,180.85,3,1018.243402,1,53.40906074,862,0.196878614,12,97.45638675,0,0,0.00019
1850,Khotang_Sa.Chhitapokhari,NPL.2.3.1.65_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Sa.Chhitapokhari,NA,Village development committee,Village development committee,NA,Sa.Chhitapokhari,0,0,897.9672777,6,31.17993236,586,0.032911579,4,124.8743336,0,0,0.00004
1851,Khotang_Salle,NPL.2.3.1.66_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Salle,NA,Village development committee,Village development committee,NA,Salle,382.75,3,1095.805419,4,23.59315403,563,0.015197578,1,0,0,0,0.00001
1852,Khotang_Sapteswor,NPL.2.3.1.67_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Sapteswor,NA,Village development committee,Village development committee,NA,Sapteswor,99.46,4,748.6132413,3,29.58820092,598,0.123062828,8,349.9548549,0,0,0.00016
1853,Khotang_Saunechaur,NPL.2.3.1.68_1,NPL,Nepal,NPL.2_1,East,NPL.2.3_1,Sagarmatha,NPL.2.3.1_1,Khotang,Saunechaur,NA,Village development committee,Village development committee,NA,Saunechaur,470,1,881.610537,10,28.28199458,713,0.032631459,4,83.54733414,0,0,0.00004
